built_year,officetel_name,security_deposit,monthly_rent,contract_date,lease_term,net_leasable_area,address,legal_code,floor,ward
2020,가산센트럴 푸르지오시티,12915,0,20231208,23.02~25.02,17.62,서울특별시 금천구 가산동,1154510100,7,금천구
2020,가산센트럴 푸르지오시티,500,55,20231208,23.02~24.02,17.69,서울특별시 금천구 가산동,1154510100,7,금천구
2014,비즈트위트 바이올렛 5차,3000,38,20231208,23.02~24.02,17.76,서울특별시 금천구 가산동,1154510100,3,금천구
존재하지 않음,가산피어니빌,1000,48,20231208,23.01~25.01,15.06,서울특별시 금천구 가산동,1154510100,9,금천구
2017,대명 U타운,1000,45,20231208,23.01~24.01,17.71,서울특별시 금천구 가산동,1154510100,2,금천구
2017,가산대명벨리온,500,55,20231208,23.02~24.02,16.61,서울특별시 금천구 가산동,1154510100,3,금천구
2017,가산 미소지움,3000,40,20231209,23.02~24.02,15.93,서울특별시 금천구 가산동,1154510100,5,금천구
2013,램킨푸르지오시티,10000,20,20231209,23.02~25.02,19.96,서울특별시 금천구 가산동,1154510100,8,금천구
2017,가산 미소지움,1000,55,20230130,23.02~24.02,15.88,서울특별시 금천구 가산동,1154510100,7,금천구
2017,가산대명벨리온,2000,49,20230130,23.02~24.02,16.61,서울특별시 금천구 가산동,1154510100,13,금천구
2014,비즈트위트 바이올렛 5차,11500,0,20230130,23.02~25.02,17.76,서울특별시 금천구 가산동,1154510100,2,금천구
2021,지밸리마인드3차,1000,70,20230130,23.01~24.01,19.26,서울특별시 금천구 가산동,1154510100,10,금천구
2020,가산센트럴 푸르지오시티,14000,0,20230131,23.03~25.03,17.69,서울특별시 금천구 가산동,1154510100,18,금천구
2017,가산 미소지움,3000,31,20230131,23.02~24.02,15.88,서울특별시 금천구 가산동,1154510100,6,금천구
2020,가산센트럴 푸르지오시티,11500,21,20230131,23.02~25.02,17.69,서울특별시 금천구 가산동,1154510100,20,금천구
2013,램킨푸르지오시티,10000,20,20230131,23.03~25.03,19.96,서울특별시 금천구 가산동,1154510100,14,금천구
2018,가산 지웰 에스테이트 2차,500,55,20230131,23.02~24.01,17.25,서울특별시 금천구 가산동,1154510100,2,금천구
2017,가산대명벨리온,2000,50,20230131,23.02~24.02,16.46,서울특별시 금천구 가산동,1154510100,13,금천구
2019,금천 롯데캐슬 골드파크 4차,16020,0,20230102,23.01~25.01,26.24,서울특별시 금천구 독산동,1154510200,20,금천구
2017,금천 롯데캐슬 골드파크 2차,16200,0,20230102,,27.03,서울특별시 금천구 독산동,1154510200,10,금천구
2018,미림A클래스,18840,0,20230102,,25.91,서울특별시 금천구 독산동,1154510200,7,금천구
2019,금천 롯데캐슬 골드파크 4차,500,59,20230102,23.01~24.01,24.21,서울특별시 금천구 독산동,1154510200,37,금천구
2018,로하스타워,1500,46,20230104,23.01~24.01,18.48,서울특별시 금천구 독산동,1154510200,3,금천구
2020,BK 힐타운,5000,67,20230104,23.02~25.02,33.89,서울특별시 금천구 독산동,1154510200,3,금천구
2022,디밸리,1000,70,20230106,23.01~24.01,20.11,서울특별시 금천구 독산동,1154510200,9,금천구
2019,금천 롯데캐슬 골드파크 4차,18000,0,20230106,23.02~25.02,24.64,서울특별시 금천구 독산동,1154510200,7,금천구
2004,삼부르네상스플러스,1000,65,20230106,23.01~24.01,21.54,서울특별시 금천구 독산동,1154510200,8,금천구
2017,와이피하우스,25000,0,20230106,23.01~25.01,45.53,서울특별시 금천구 독산동,1154510200,9,금천구
2018,명남더블레스,13650,0,20230106,23.01~25.01,16.22,서울특별시 금천구 독산동,1154510200,7,금천구
2022,신독산역 갤러리 휴리움,21000,0,20230106,23.01~25.01,29.91,서울특별시 금천구 독산동,1154510200,3,금천구
2019,금천 롯데캐슬 골드파크 4차,500,64,20230107,23.04~24.04,24.21,서울특별시 금천구 독산동,1154510200,21,금천구
2019,금천 롯데캐슬 골드파크 4차,5000,40,20230107,23.01~25.01,24.21,서울특별시 금천구 독산동,1154510200,14,금천구
2017,블라썸시티,3500,30,20230107,,21.16,서울특별시 금천구 독산동,1154510200,8,금천구
2018,명남더블레스,14000,0,20230108,23.01~25.01,16.22,서울특별시 금천구 독산동,1154510200,4,금천구
2014,아네스트오피스텔,10000,11,20230109,23.02~25.01,17.24,서울특별시 금천구 독산동,1154510200,2,금천구
2014,아네스트오피스텔,10000,11,20230109,23.02~25.01,17.24,서울특별시 금천구 독산동,1154510200,10,금천구
2017,금천 롯데캐슬 골드파크 2차,17600,0,20230109,23.02~25.02,27.03,서울특별시 금천구 독산동,1154510200,12,금천구
2018,그랑드오피스텔,11500,0,20230110,23.02~25.02,16.83,서울특별시 금천구 독산동,1154510200,4,금천구
2022,신독산역 갤러리 휴리움,15000,0,20230110,23.02~25.02,17.98,서울특별시 금천구 독산동,1154510200,10,금천구
2020,BK 힐타운,3000,85,20230110,23.02~25.02,33.89,서울특별시 금천구 독산동,1154510200,8,금천구
2021,독산 보세쥬르,3000,85,20230110,23.01~24.01,28.05,서울특별시 금천구 독산동,1154510200,14,금천구
2022,신독산역 갤러리 휴리움,20000,0,20230110,23.01~25.01,29.3,서울특별시 금천구 독산동,1154510200,5,금천구
2005,메이씨티 오피스텔,26500,0,20230110,23.02~25.02,55.77,서울특별시 금천구 독산동,1154510200,11,금천구
2012,GREEN HILL,15000,0,20231101,23.02~25.02,28.71,서울특별시 금천구 독산동,1154510200,3,금천구
2004,삼부르네상스플러스,1000,55,20231101,23.01~24.01,23.07,서울특별시 금천구 독산동,1154510200,4,금천구
2019,금천 롯데캐슬 골드파크 4차,22000,0,20231101,23.04~25.04,33.68,서울특별시 금천구 독산동,1154510200,4,금천구
2020,메종에떼르넬,20000,0,20231101,23.02~25.02,28.98,서울특별시 금천구 독산동,1154510200,4,금천구
2019,금천 롯데캐슬 골드파크 4차,2000,80,20231102,23.01~24.01,33.68,서울특별시 금천구 독산동,1154510200,31,금천구
2021,수아주 신독산,1000,47,20231102,23.03~24.03,16.83,서울특별시 금천구 독산동,1154510200,11,금천구
2017,금천 롯데캐슬 골드파크 2차,1000,65,20231102,23.02~24.02,27.03,서울특별시 금천구 독산동,1154510200,12,금천구
2014,아네스트오피스텔,12000,13,20231102,,17.24,서울특별시 금천구 독산동,1154510200,2,금천구
2017,금천 롯데캐슬 골드파크 2차,2000,65,20231102,,27.03,서울특별시 금천구 독산동,1154510200,13,금천구
2019,금천 롯데캐슬 골드파크 4차,10000,70,20231103,23.01~24.01,33.68,서울특별시 금천구 독산동,1154510200,21,금천구
2018,그랑드오피스텔,11500,0,20231103,23.02~25.02,16.83,서울특별시 금천구 독산동,1154510200,2,금천구
2019,e편한세상 독산 더타워,17000,0,20231103,23.02~25.02,26.22,서울특별시 금천구 독산동,1154510200,24,금천구
2021,수아주 신독산,1000,60,20231103,23.02~24.02,16.83,서울특별시 금천구 독산동,1154510200,10,금천구
2018,가산글로벌퍼스트,23300,0,20231103,23.02~25.02,28.5,서울특별시 금천구 독산동,1154510200,7,금천구
2022,신독산역 갤러리 휴리움,20000,0,20231103,23.02~25.02,29.3,서울특별시 금천구 독산동,1154510200,2,금천구
2019,e편한세상 독산 더타워,1000,70,20231103,,26.22,서울특별시 금천구 독산동,1154510200,34,금천구
2022,디밸리,1000,65,20231104,23.01~25.01,20.11,서울특별시 금천구 독산동,1154510200,10,금천구
2022,신독산역 갤러리 휴리움,20500,0,20231104,,29.3,서울특별시 금천구 독산동,1154510200,4,금천구
2017,한강빌딩,1000,52,20231104,23.02~24.02,14.55,서울특별시 금천구 독산동,1154510200,4,금천구
2017,블라썸시티,1000,59,20231104,23.02~24.02,23.6,서울특별시 금천구 독산동,1154510200,10,금천구
2014,아네스트오피스텔,10000,14,20231106,23.02~24.02,17.24,서울특별시 금천구 독산동,1154510200,5,금천구
2018,로하스타워,3000,64,20231106,23.01~25.01,36.95,서울특별시 금천구 독산동,1154510200,7,금천구
2014,아네스트오피스텔,8000,19,20231106,23.02~25.02,17.24,서울특별시 금천구 독산동,1154510200,9,금천구
2019,금천 롯데캐슬 골드파크 4차,1000,92,20231107,23.01~24.01,33.68,서울특별시 금천구 독산동,1154510200,8,금천구
2012,엘리체(ELICHE),11500,0,20231107,,26.09,서울특별시 금천구 독산동,1154510200,3,금천구
2022,신독산역 갤러리 휴리움,20000,0,20231107,23.02~25.02,29.42,서울특별시 금천구 독산동,1154510200,8,금천구
2019,금천 롯데캐슬 골드파크 4차,1000,65,20231107,23.01~24.01,26.14,서울특별시 금천구 독산동,1154510200,13,금천구
2020,BK 힐타운,4000,80,20231107,23.02~25.02,33.89,서울특별시 금천구 독산동,1154510200,9,금천구
2022,한나래빌딩,4000,105,20231107,23.02~25.02,43.07,서울특별시 금천구 독산동,1154510200,9,금천구
2021,미림A클래스13차,22900,0,20231108,23.02~25.02,25.81,서울특별시 금천구 독산동,1154510200,5,금천구
2022,신독산역 갤러리 휴리움,21000,0,20231108,23.02~25.02,29.42,서울특별시 금천구 독산동,1154510200,9,금천구
2017,SD 아크로타워,17000,0,20231108,23.02~25.02,29.59,서울특별시 금천구 독산동,1154510200,5,금천구
2019,금천 롯데캐슬 골드파크 4차,1000,58,20231108,23.03~24.03,24.64,서울특별시 금천구 독산동,1154510200,18,금천구
2020,주원블레어시티,27000,5,20231109,23.02~25.02,29.83,서울특별시 금천구 독산동,1154510200,13,금천구
2022,신독산역 갤러리 휴리움,23000,0,20231109,23.02~25.02,29.87,서울특별시 금천구 독산동,1154510200,9,금천구
2019,금천 롯데캐슬 골드파크 4차,1000,55,20231109,23.03~24.03,25.85,서울특별시 금천구 독산동,1154510200,30,금천구
2019,금천 롯데캐슬 골드파크 4차,1000,68,20230120,23.03~24.03,26.14,서울특별시 금천구 독산동,1154510200,28,금천구
2021,수아주 신독산,12000,12,20230120,23.03~25.03,16.83,서울특별시 금천구 독산동,1154510200,17,금천구
2020,메종에떼르넬,2000,90,20230120,23.01~24.01,28.98,서울특별시 금천구 독산동,1154510200,13,금천구
2018,로하스타워,3000,62,20231203,23.01~25.01,36.95,서울특별시 금천구 독산동,1154510200,6,금천구
2018,명남더블레스,13700,0,20231205,23.02~25.02,16.22,서울특별시 금천구 독산동,1154510200,6,금천구
2019,도희하우스,17000,0,20231205,23.02~25.02,29.96,서울특별시 금천구 독산동,1154510200,2,금천구
2019,금천 롯데캐슬 골드파크 4차,20940,0,20231205,23.03~25.03,33.68,서울특별시 금천구 독산동,1154510200,7,금천구
2018,로하스타워,13000,15,20231205,23.01~25.01,36.95,서울특별시 금천구 독산동,1154510200,6,금천구
2019,금천 롯데캐슬 골드파크 4차,17800,0,20231205,23.02~25.02,26.45,서울특별시 금천구 독산동,1154510200,32,금천구
2019,금천 롯데캐슬 골드파크 4차,17000,0,20231205,23.04~25.04,24.21,서울특별시 금천구 독산동,1154510200,29,금천구
2021,미림A클래스13차,22400,0,20231205,23.02~25.02,25.81,서울특별시 금천구 독산동,1154510200,3,금천구
2017,SD 아크로타워,18000,0,20231205,23.02~25.02,29.59,서울특별시 금천구 독산동,1154510200,6,금천구
2022,한나래빌딩,3000,115,20231206,23.01~25.01,43.07,서울특별시 금천구 독산동,1154510200,9,금천구
2005,우정오피스텔,6000,5,20231206,,24.2,서울특별시 금천구 독산동,1154510200,3,금천구
2020,BK 힐타운,3000,85,20231206,23.02~25.02,33.89,서울특별시 금천구 독산동,1154510200,4,금천구
2019,금천 롯데캐슬 골드파크 4차,10000,9,20231206,,24.21,서울특별시 금천구 독산동,1154510200,21,금천구
2004,솔리브오피스텔,2000,65,20231206,23.02~25.02,44.19,서울특별시 금천구 독산동,1154510200,3,금천구
2019,금천 롯데캐슬 골드파크 4차,17000,0,20231207,23.01~25.01,26.45,서울특별시 금천구 독산동,1154510200,34,금천구
2004,삼부르네상스플러스,1000,55,20231207,23.02~24.02,21.54,서울특별시 금천구 독산동,1154510200,12,금천구
2019,금천 롯데캐슬 골드파크 4차,17000,0,20231208,23.02~25.02,24.21,서울특별시 금천구 독산동,1154510200,24,금천구
2019,금천 롯데캐슬 골드파크 4차,18000,6,20231208,23.04~24.04,33.68,서울특별시 금천구 독산동,1154510200,18,금천구
2021,수아주 신독산,13000,0,20231208,23.02~25.02,16.83,서울특별시 금천구 독산동,1154510200,6,금천구
2019,e편한세상 독산 더타워,18300,0,20231208,23.02~25.02,26.22,서울특별시 금천구 독산동,1154510200,32,금천구
2020,BK 힐타운,2000,100,20231208,23.03~25.03,43.04,서울특별시 금천구 독산동,1154510200,5,금천구
2021,수아주 신독산,5000,30,20231209,,16.83,서울특별시 금천구 독산동,1154510200,14,금천구
2012,엘리체(ELICHE),9400,0,20231209,24.01~26.01,24.79,서울특별시 금천구 독산동,1154510200,3,금천구
2021,수아주 신독산,500,70,20231209,23.02~24.02,16.83,서울특별시 금천구 독산동,1154510200,8,금천구
2004,삼부르네상스플러스,1000,47,20231209,23.01~24.01,18.81,서울특별시 금천구 독산동,1154510200,6,금천구
